HLUTVERK,GLJ_ID,DNR,LAGNINGARAR,EIGANDI,dagsetning,X,Y,TENGINR,GREIN
Götuljós,80570,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366266.414,402460.534,160038,
Götuljós,80569,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366400.522,402706.708,160031,
Götuljós,22427,610,1993,Vegagerðin,1998/05/22,362787.215,418765.815,30889,2
Götuljós,33108,1298,2022,Faxaflóahafnir sf,2003/02/24,360641.953,408588.748,16818,
Götuljós,80258,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357094.1403,408364.4485,80569,4
Götuljós,10985,350,1985,Reykjavíkurborg - eignasjóður,2002/11/06,359207.968,406107.689,80101,3
Götuljós,10987,350,1985,Reykjavíkurborg - eignasjóður,2002/11/06,359216.479,406151.34,80101,3
Götuljós,80343,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360897.6408,407894.2471,153287,
Götuljós,80340,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360878.0158,407922.2949,153288,
Götuljós,80345,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360864.7878,407941.4849,153289,
Götuljós,80341,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360850.9891,407960.7995,153290,
Götuljós,80350,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360838.4935,407978.4763,153291,
Polli,79463,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,366965.604,405916.686,80315,4
Götuljós,79472,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,366983.8038,405909.6546,80315,4
Götuljós,77491,515,2014,Reykjavíkurborg - eignasjóður,2014/08/29,361362.349,401998.606,78732,
Götuljós,77490,515,2014,Reykjavíkurborg - eignasjóður,2014/08/29,361335.317,401979.174,78733,
Götuljós,77503,496,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359165.5087,407415.8449,78734,
Götuljós,77504,496,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359174.5593,407454.6827,78735,
Götuljós,77505,496,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359179.6183,407493.1881,78736,
Götuljós,77502,496,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359184.5019,407532.9452,79041,
Götuljós,77497,496,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359189.4533,407572.8646,79042,
Götuljós,77262,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357530.4808,408111.6967,74584,
Götuljós,77270,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357521.7988,408124.2383,74585,
Götuljós,77265,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357491.8011,408131.3688,74587,
Götuljós,77279,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357503.2871,408134.2486,74588,
Götuljós,77282,43,2014,Reykjavíkurborg - eignasjóður,2014/03/18,357698.5145,408040.6678,74590,
Götuljós,16327,471,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359949.48,405157.07,80465,2
Götuljós,16325,471,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359955.817,405181.114,80465,2
Götuljós,16324,471,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359980.753,405173.441,80465,2
Götuljós,16274,471,1979,Reykjavíkurborg - eignasjóður,1994/03/04,360017.213,404926.228,80465,1
Götuljós,22381,610,1994,Reykjavíkurborg - eignasjóður,1998/05/22,362674.02,418442.598,30889,2
Götuljós,12465,886,1995,Landspítali,1994/09/26,359212.288,405483.3,40152,
Götuljós,22380,610,1994,Reykjavíkurborg - eignasjóður,1998/05/22,362687.571,418419.862,30889,2
Götuljós,16374,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359778.5568,405070.4224,18912,3
Götuljós,16373,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359786.193,405092.1,18912,3
Götuljós,16372,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359788.425,405115.041,18912,3
Götuljós,16393,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359559.827,405009.305,18912,2
Götuljós,16394,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359533.591,405012.323,18912,2
Götuljós,16381,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359781.368,405029.594,18912,2
Götuljós,80352,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360825.3223,407996.9301,153292,
Götuljós,80346,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360810.7737,408017.1227,153293,
Götuljós,80353,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360796.2809,408034.0338,153294,
Götuljós,80347,426,2019,Reykjavíkurborg - eignasjóður,2019/03/18,360780.4577,408051.9299,153295,
Götuljós,30614,350,1997,Reykjavíkurborg - eignasjóður,1998/02/05,359403.1858,406164.0646,80101,2
Götuljós,80267,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357083.0456,408370.4788,80569,4
Götuljós,80272,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357061.083,408382.734,80569,4
Götuljós,80278,1337,2018,Reykjavíkurborg - eignasjóður,2019/01/22,357048.8948,408361.2579,80569,3
Götuljós,77500,511,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359194.299,407612.6739,79043,
Götuljós,79465,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,367016.616,405891.2984,80315,4
Götuljós,79466,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,367053.5792,405882.9599,80315,4
Götuljós,79473,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,367091.4263,405882.4628,80315,4
Götuljós,79474,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,367120.3364,405860.2344,80315,4
Götuljós,79469,1198,2017,Reykjavíkurborg - eignasjóður,2017/09/21,367144.7598,405829.5636,80315,4
Götuljós,80211,1198,2019,Reykjavíkurborg - eignasjóður,2019/01/08,366956.558,405610.041,80315,1
Götuljós,80212,1198,2019,Reykjavíkurborg - eignasjóður,2019/01/08,366938.47,405627.298,80315,1
Götuljós,77499,511,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359199.2304,407652.4412,79044,
Götuljós,81419,537,2020,Reykjavíkurborg - eignasjóður,2020/11/05,362197.5863,402411.36,187238,
Götuljós,81425,537,2020,Reykjavíkurborg - eignasjóður,2020/11/12,362302.6309,402313.0547,187569,
Götuljós,81429,537,2020,Reykjavíkurborg - eignasjóður,2020/11/12,361845.6899,402522.0871,187570,
Götuljós,16376,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359729.541,405058.72,18912,3
Götuljós,16385,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359758.085,404915.059,18912,2
Götuljós,16384,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359764.491,404943.457,18912,2
Götuljós,16383,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359770.839,404972.589,18912,2
Götuljós,68960,1233,2005,Reykjavíkurborg - eignasjóður,2007/10/03,366352.21,402379.998,44233,
Götuljós,68962,1233,2005,Reykjavíkurborg - eignasjóður,2007/10/03,366393.879,402432.306,44234,
Götuljós,16402,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359676.416,405081.796,18912,3
Götuljós,16380,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359795.627,405045.555,18912,2
Götuljós,72327,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366307.656,402389.43,37802,
Götuljós,72330,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366379.256,402613.56,37803,
Götuljós,72333,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366401.138,402653.324,37804,
Götuljós,5792,1233,2001,Reykjavíkurborg - eignasjóður,2001/11/20,366655.181,402318.538,38037,
Götuljós,2120,49,1959,Reykjavíkurborg - eignasjóður,1995/01/10,357940.708,407009.741,16790,2
Götuljós,2119,49,1959,Reykjavíkurborg - eignasjóður,1995/01/10,357951.362,407036.176,16790,2
Götuljós,2118,49,1959,Reykjavíkurborg - eignasjóður,1995/01/10,357961.198,407060.577,16790,2
Götuljós,72369,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366611.444,402361.003,41312,
Götuljós,72340,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366653.73,402495.769,41307,
Götuljós,72355,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366612.384,402388.842,41313,
Götuljós,72352,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366764.682,402328.983,41314,
Götuljós,72363,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366585.362,402378.298,41315,
Götuljós,72337,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366630.406,402457.601,41308,
Götuljós,29578,610,1997,Reykjavíkurborg - eignasjóður,1998/05/22,362719.9395,418473.165,30889,2
Götuljós,22377,610,1994,Reykjavíkurborg - eignasjóður,1998/05/22,362756.126,418297.234,30889,2
Götuljós,22379,610,1994,Reykjavíkurborg - eignasjóður,1998/05/22,362728.419,418344.707,30889,2
Götuljós,77498,511,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359204.0028,407692.3661,79045,
Götuljós,77501,511,2014,Reykjavíkurborg - eignasjóður,2014/09/01,359210.7074,407729.7542,79046,
Götuljós,77494,1334,2014,Reykjavíkurborg - eignasjóður,2014/09/01,358759.9033,405184.6494,79048,
Götuljós,77492,1334,2014,Reykjavíkurborg - eignasjóður,2014/09/01,358753.8658,405224.4401,79050,
Götuljós,77493,1334,2014,Reykjavíkurborg - eignasjóður,2014/09/01,358763.5773,405263.4563,79051,
Götuljós,77495,1334,2014,Reykjavíkurborg - eignasjóður,2014/09/01,358768.2309,405296.8979,79052,
Götuljós,77496,1334,2014,Reykjavíkurborg - eignasjóður,2014/09/01,358785.0926,405327.0202,79053,
Götuljós,66436,49,2005,Reykjavíkurborg - eignasjóður,2005/05/18,357745.27,407066.868,16790,2
Götuljós,73008,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367164.84,405809.728,80315,1
Götuljós,16377,472,1978,Reykjavíkurborg - eignasjóður,2002/11/15,359726.105,405033.445,18912,2
Götuljós,68956,1233,2005,Reykjavíkurborg - eignasjóður,2007/10/03,366440.537,402522.593,44235,
Götuljós,25887,157,1993,Reykjavíkurborg - eignasjóður,1994/01/25,364272.537,407788.154,16789,2
Götuljós,38351,157,2001,Reykjavíkurborg - eignasjóður,2002/11/14,364159.128,407789.266,16789,4
Götuljós,38352,157,2001,Reykjavíkurborg - eignasjóður,2002/11/14,364182.897,407810.375,16789,4
Götuljós,68957,1233,2005,Reykjavíkurborg - eignasjóður,2007/10/03,366455.668,402553.072,44236,
Götuljós,68958,1233,2005,Reykjavíkurborg - eignasjóður,2007/10/03,366470.647,402583.337,44237,
Götuljós,72347,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366915.256,402657.472,44420,
Götuljós,72350,1233,2009,Reykjavíkurborg - eignasjóður,2009/03/13,366932.977,402618.922,44421,
Götuljós,61129,472,2003,Reykjavíkurborg - eignasjóður,2003/07/09,359538.811,404839.37,18912,2
Götuljós,80558,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366563.081,402583.325,160042,
Götuljós,80560,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366529.683,402500.812,160043,
Götuljós,80574,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366246.68,402425.627,160039,
Götuljós,80559,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366506.322,402462.999,160044,
Götuljós,80556,1233,2019,Reykjavíkurborg - eignasjóður,2019/09/17,366558.122,402652.4,160040,
Götuljós,2117,49,1959,Reykjavíkurborg - eignasjóður,1995/01/10,357972.125,407087.689,16790,2
Götuljós,68961,1233,2005,Reykjavíkurborg - eignasjóður,2007/10/03,366374.212,402405.712,38633,
Götuljós,17758,497,1985,Reykjavíkurborg - eignasjóður,1994/07/13,360358.393,405197.368,80295,1
Götuljós,17641,497,1976,Reykjavíkurborg - eignasjóður,2002/11/15,360308.082,405162.306,80295,2
Götuljós,17652,497,1976,Reykjavíkurborg - eignasjóður,2002/11/15,360270.791,405119.614,80295,2
Götuljós,81298,590,2020,Reykjavíkurborg - eignasjóður,2020/09/11,360480.981,407351.709,183722,
Götuljós,81295,590,2020,Reykjavíkurborg - eignasjóður,2020/09/11,360498.88,407327.634,183723,
Götuljós,16375,472,2020,Reykjavíkurborg - eignasjóður,2002/11/15,359751.3576,405075.0129,18912,3
Götuljós,16389,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359662.032,404997.085,18912,2
Götuljós,16390,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359635.932,405000.286,18912,2
Götuljós,16392,472,1978,Reykjavíkurborg - eignasjóður,1994/03/04,359587.321,405006.113,18912,2
Götuljós,80852,129,2019,Reykjavíkurborg - eignasjóður,2019/12/02,356798.835,408606.975,167081,
Götuljósahönk,,129,2021,Reykjavíkurborg - eignasjóður,2022/02/22,356790.2,408614.3,216369,
Götuljós,83339,1350,2022,Reykjavíkurborg - eignasjóður,2022/05/04,357180.1,408386.2,35084,
Götuljós,83328,1350,2022,Reykjavíkurborg - eignasjóður,2022/05/04,357238.3,408416,35084,
Götuljós,83337,1350,2022,Reykjavíkurborg - eignasjóður,2022/05/04,357194.6,408352.1,35084,
Götuljós,83334,1350,2022,Reykjavíkurborg - eignasjóður,2022/05/04,357180.5,408315.4,35084,
Götuljós,73086,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367088.7677,405708.7776,80315,2
Götuljós,73098,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367328.4,405718.837,80315,3
Götuljósaskápur,63084,827,2004,Lóðarhafi,2022/09/01,356639.4,407085.1,63084,
Götuljós,38932,7,2002,Reykjavíkurborg - eignasjóður,2003/01/22,357371.447,407973.321,16723,
Götuljós,38926,7,2002,Reykjavíkurborg - eignasjóður,2003/01/22,357373.277,407979.993,16723,
Götuljósaskápur,28747,308,1996,Lóðarhafi,2001/02/07,359716.185,408335.01,28747,
Götuljós,38924,7,2002,Reykjavíkurborg - eignasjóður,2003/01/22,357355.928,408011.638,16723,
Götuljós,37726,45,2001,Reykjavíkurborg - eignasjóður,2002/10/25,356991.432,407463.922,32853,2
Tengikassi/tafla,29327,515,1996,Reykjavíkurborg - eignasjóður,1996/12/05,361635.847,401930.568,29327,
Götuljós,37732,45,2001,Reykjavíkurborg - eignasjóður,2002/10/25,356993.248,407510.839,32853,2
Götuljós,38935,7,2002,Reykjavíkurborg - eignasjóður,2003/01/23,357386.584,407927.82,16723,
Götuljós,77344,374,2014,Reykjavíkurborg - eignasjóður,2014/06/20,357464.82,406105.089,76162,
Götuljós,77337,374,2014,Reykjavíkurborg - eignasjóður,2014/06/20,357462.113,406158.757,76163,
Götuljós,77341,374,2014,Reykjavíkurborg - eignasjóður,2014/06/20,357462.438,406199.123,76164,
Götuljós,77338,374,2014,Reykjavíkurborg - eignasjóður,2014/06/20,357464.071,406238.41,76165,
Götuljós,77345,374,2014,Reykjavíkurborg - eignasjóður,2014/06/20,357460.949,406318.22,76167,
Götuljós,66440,49,2006,Reykjavíkurborg - eignasjóður,2006/01/27,357843.486,407024.027,16790,2
Götuljós,73089,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367284.219,405758.165,80315,3
Götuljós,73100,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367335.936,405762.337,80315,3
Götuljós,73005,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,366966.527,405567.238,80315,1
Götuljós,34580,202,2000,Reykjavíkurborg - eignasjóður,2001/03/22,364159.218,403491.607,18898,3
Götuljós,62853,899,2004,Reykjavíkurborg - eignasjóður,2004/03/15,364007.607,408120.143,80401,1
Götuljós,6858,202,1980,Reykjavíkurborg - eignasjóður,1994/01/13,363864.882,403715.817,18898,1
Götuljós,6832,202,1981,Reykjavíkurborg - eignasjóður,1994/01/13,364118.089,403689.323,18898,3
Götuljós,6833,202,1981,Reykjavíkurborg - eignasjóður,1994/01/13,364107.668,403661.905,18898,3
Götuljós,6835,202,1981,Reykjavíkurborg - eignasjóður,1994/01/13,364088.746,403611.082,18898,3
Götuljós,6855,202,1980,Reykjavíkurborg - eignasjóður,1994/01/13,363894.956,403791.033,18898,1
Götuljós,6856,202,1980,Reykjavíkurborg - eignasjóður,1994/01/13,363885.366,403765.627,18898,1
Götuljós,6772,202,1982,Reykjavíkurborg - eignasjóður,1994/01/13,364056.667,404114.007,18898,1
Götuljós,6771,202,1955,Reykjavíkurborg - eignasjóður,1994/01/13,364046.826,404088.182,18898,1
Götuljósaskápur,28609,189,1997,Eimskip Ísland ehf,2001/02/07,361205.991,407742.847,28609,
Götuljós,280,7,1976,Reykjavíkurborg - eignasjóður,1997/10/21,357576.235,408007.675,16723,
Götuljós,32745,7,1999,Reykjavíkurborg - eignasjóður,1999/11/01,357264.851,408024.974,16723,
Götuljós,31636,45,1998,Reykjavíkurborg - eignasjóður,1999/02/23,357042.472,407449.621,32853,2
Götuljósaskápur,64796,111,2005,Vegagerðin,2005/06/01,365457.485,406207.766,64796,
Götuljós,79102,684,2016,Reykjavíkurborg - eignasjóður,2016/12/08,364937.762,406892.885,120961,
Götuljós,79103,684,2016,Reykjavíkurborg - eignasjóður,2016/12/08,364945.323,406901.376,120962,
Götuljós,1927,45,1969,Reykjavíkurborg - eignasjóður,1995/12/31,357105.341,407418.528,32853,3
Götuljós,17024,485,1974,Reykjavíkurborg - eignasjóður,1992/12/31,361640.305,403801.888,16796,2
Götuljós,17027,485,1974,Reykjavíkurborg - eignasjóður,1992/12/31,361636.225,403729.142,16796,2
Götuljós,17039,485,1974,Reykjavíkurborg - eignasjóður,1992/12/31,361675.548,403798.889,16796,1
Götuljós,17071,485,1969,Reykjavíkurborg - eignasjóður,1992/12/31,361731.664,403511.728,16796,2
Götuljós,17072,485,1969,Reykjavíkurborg - eignasjóður,1992/12/31,361730.4,403490.496,16796,2
Götuljós,17049,485,1980,Reykjavíkurborg - eignasjóður,1992/12/31,361703.533,403674.436,16796,1
Strætóskýli,62745,485,2002,Reykjavíkurborg - eignasjóður,2002/03/18,361584.475,403692.87,16796,2
Götuljós,17021,485,1980,Reykjavíkurborg - eignasjóður,1992/12/31,361644.969,403874.104,16796,2
Götuljós,17059,485,1980,Reykjavíkurborg - eignasjóður,1992/12/31,361750.109,403836.414,16796,1
Götuljós,17013,485,1980,Reykjavíkurborg - eignasjóður,1992/12/31,361577.915,403673.167,16796,2
Götuljós,73003,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,366989.351,405557.343,80315,1
Götuljós,73014,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,366990.314,405578.075,80315,1
Götuljós,73020,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367110.614,405748.858,80315,1
Götuljós,73080,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367074.236,405691.288,80315,2
Götuljós,73085,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367136.536,405751.194,80315,2
Götuljós,73087,1198,2009,Reykjavíkurborg - eignasjóður,2009/06/11,367153.211,405766.919,80315,2
Götuljós,77335,374,1992,Reykjavíkurborg - eignasjóður,2014/06/20,357437.6135,406395.3366,76173,
Götuljós,77361,374,2014,Reykjavíkurborg - eignasjóður,2014/06/23,357472.239,406290.662,76174,
Götuljós,77408,408,2014,Reykjavíkurborg - eignasjóður,2014/07/02,358548.5389,407975.9298,76806,
Götuljós,6861,202,1947,Reykjavíkurborg - eignasjóður,1994/01/13,363832.679,403856.544,18898,1
Götuljós,68829,202,2007,Reykjavíkurborg - eignasjóður,2007/09/18,363692.777,404049.071,18898,1
Götuljós,38830,350,2002,Reykjavíkurborg - eignasjóður,2002/12/18,359214.571,405948.899,80101,3
Götuljós,62880,899,2004,Reykjavíkurborg - eignasjóður,2004/03/16,364057.011,408010.697,80401,2
Götuljós,6840,202,1947,Reykjavíkurborg - eignasjóður,1994/01/13,364033.02,403696.434,18898,3
Götuljós,6838,202,1947,Reykjavíkurborg - eignasjóður,1994/01/13,364051.653,403745.096,18898,3
Götuljós,6859,202,1947,Reykjavíkurborg - eignasjóður,1994/01/13,363881.393,403881.694,18898,1
Götuljós,6897,202,1947,Reykjavíkurborg - eignasjóður,1994/01/13,364067.996,403788.714,18898,3
Götuljós,6860,202,1947,Reykjavíkurborg - eignasjóður,1994/01/13,363854.27,403872.324,18898,1
Götuljós,79104,894,2016,Reykjavíkurborg - eignasjóður,2016/12/08,359742.756,407909.439,120963,
Gönguljós,78956,43,2016,Reykjavíkurborg - eignasjóður,2016/10/10,357397.3221,408180.3181,118106,
