Lóð,Heimtaugarskápur,Heimtaugarskápur XID,Auðkenni ljósastaurs,Ljósastaur XID,Gata,Staðsetning,Tegund viðfangs,Undirtegund,X (lengdargráða),Y (Breidd),GPS-hæð,X,Y,Dags. uppsett,Eigandi 2,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Framleiðandi,Birgir,Efni staurs,Litur staurs,Hæð staurs [m],Hefur topp/arm,Tegund topps/arms,Framleiðandi topps/arms,Söluaðili topps/arms,Tengill,Ljósleiðarapípa,Dags. burðarþolsprófunar,Framkvæmdaraðili burðarþolsprófunar,Tegund undirstöðu,Staða,Ástandseinkunn
,,,,71658,SKEIÐARVOGUR,,,,,,,360583,406024.5,,,,,,,J,,10,,,,,,,,,,,
,,,,71659,SKEIÐARVOGUR,,,,,,,360584.1,405943.7,,,,,,,J,,10,,,,,,,,,,,
,,,,71661,MIKLABRAUT,,,,,,,360608.2,405970.2,,,,,,,J,,10,,,,,,,,,,,
,,,,71662,MIKLABRAUT,,,,,,,360598.4,405940.4,,,,,,,J,,10,,,,,,,,,,,
,,,,71663,FERJUVOGUR,,,,,,,360836.6,406243.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71664,FERJUVOGUR,,,,,,,360819,406282.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71665,FERJUVOGUR,,,,,,,360833.3,406300.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71666,FERJUVOGUR,,,,,,,360824.8,406310.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71667,FERJUVOGUR,,,,,,,360927.4,406311.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71668,FERJUVOGUR,,,,,,,360866.1,406364.9,,,,,,,J,,8,,,,,,,,,,,
,,,,71669,FERJUVOGUR,,,,,,,360841.6,406287.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71670,FERJUVOGUR,,,,,,,360878.4,406331.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71671,FERJUVOGUR,,,,,,,360828.5,406270.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71672,FERJUVOGUR,,,,,,,360841.7,406328,,,,,,,J,,5,,,,,,,,,,,
,,,,71673,FERJUVOGUR,,,,,,,360892.3,406315.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71674,FERJUVOGUR,,,,,,,360871.4,406400.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71675,FERJUVOGUR,,,,,,,360844.9,406303.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71676,FERJUVOGUR,,,,,,,360870.9,406310.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71677,FERJUVOGUR,,,,,,,360809.4,406293.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71678,FERJUVOGUR,,,,,,,360840.2,406274.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71679,FERJUVOGUR,,,,,,,360872.3,406348.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71680,FERJUVOGUR,,,,,,,360860,406336.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71681,FERJUVOGUR,,,,,,,360909.9,406313,,,,,,,J,,5,,,,,,,,,,,
,,,,71682,FERJUVOGUR,,,,,,,360858.7,406384.4,,,,,,,J,,8,,,,,,,,,,,
,,,,71683,FERJUVOGUR,,,,,,,360838.3,406259,,,,,,,J,,5,,,,,,,,,,,
,,,,71684,BÆJARHÁLS,,,,,,,363645.7,404866.6,,,,,,,J,,8,,,,,,,,,,,
,,,,71751,SUÐURHÓLAR,,,,,,,362667.9,403544.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71752,SUÐURHÓLAR,,,,,,,362612.6,403499.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71753,SUÐURHÓLAR,,,,,,,362670.5,403516.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71754,SUÐURHÓLAR,,,,,,,362636.5,403564,,,,,,,J,,5,,,,,,,,,,,
,,,,71755,SUÐURHÓLAR,,,,,,,362656.5,403548.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71756,SUÐURHÓLAR,,,,,,,362646,403494.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71757,SUÐURHÓLAR,,,,,,,362642.7,403553.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71758,SUÐURHÓLAR,,,,,,,362676.3,403527.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71759,SUÐURHÓLAR,,,,,,,362664.2,403504.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71760,SUÐURHÓLAR,,,,,,,362624,403525.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71788,TRAÐARKOTSSUND,,,,,,,357345.3,408183,,,,,,,J,,4,,,,,,,,,,,
,,,,71789,TRAÐARKOTSSUND,,,,,,,357328.4,408151,,,,,,,J,,4,,,,,,,,,,,
,,,,71790,TRAÐARKOTSSUND,,,,,,,357337.9,408168.7,,,,,,,J,,4,,,,,,,,,,,
,,,,71791,TRAÐARKOTSSUND,,,,,,,357334.3,408178.3,,,,,,,J,,4,,,,,,,,,,,
,,,,71803,LAUGARNESTANGI,,,,,,,359487.2,408752.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71804,BÚÐAVAÐ,,,,,,,364436.9,402279.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71805,BÚÐAVAÐ,,,,,,,364545.7,402167.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71806,BÚÐAVAÐ,,,,,,,364467.8,402193.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71807,ELLIÐAVAÐ,,,,,,,364561.3,402227.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71809,ELLIÐAVAÐ,,,,,,,364525,402237.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71810,LEIRULÆKUR,,,,,,,359942.1,408191.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71811,LEIRULÆKUR,,,,,,,359967.9,408121,,,,,,,J,,5,,,,,,,,,,,
,,,,71812,LEIRULÆKUR,,,,,,,359923.2,408179.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71813,LEIRULÆKUR,,,,,,,359977.6,408107.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71814,LEIRULÆKUR,,,,,,,359965.3,408166.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71815,LEIRULÆKUR,,,,,,,359955.7,408138.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71816,LEIRULÆKUR,,,,,,,360010.1,408132.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71817,LEIRULÆKUR,,,,,,,359918.4,408185.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71818,LEIRULÆKUR,,,,,,,359946,408152.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71819,LEIRULÆKUR,,,,,,,359994.1,408120.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71820,LEIRULÆKUR,,,,,,,359898.6,408172.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71821,LEIRULÆKUR,,,,,,,359954.7,408191.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71822,LEIRULÆKUR,,,,,,,359964.3,408096.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71826,STEKKJARBREKKUR,,,,,,,365764,407420.1,,,,,,,J,,10,,,,,,,,,,,
,,,,71827,STEKKJARBREKKUR,,,,,,,365957.1,407527.7,,,,,,,J,,10,,,,,,,,,,,
,,,,71828,STEKKJARBREKKUR,,,,,,,365898,407486,,,,,,,J,,10,,,,,,,,,,,
,,,,71829,STEKKJARBREKKUR,,,,,,,365836.9,407451.8,,,,,,,J,,10,,,,,,,,,,,
,,,,71847,LEIRUBAKKI,,,,,,,361943.9,403386.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71850,SPÖNGIN,,,,,,,364208.4,408264.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71851,SPÖNGIN,,,,,,,364182.9,408257.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71852,SPÖNGIN,,,,,,,364213.1,408248.9,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71853,BORGARVEGUR,,,,,,,364142.4,408244.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71854,BORGARVEGUR,,,,,,,364253.1,408213.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71855,BORGARVEGUR,,,,,,,364254.9,408226.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,71856,BORGARVEGUR,,,,,,,364194.7,408241.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,71857,BORGARVEGUR,,,,,,,364222.4,408233.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,71858,BORGARVEGUR,,,,,,,364146,408258.1,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,71859,BORGARVEGUR,,,,,,,364286.3,408214.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,71864,LAUGARÁSVEGUR,,,,,,,360693.3,407397.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71865,LAUGARÁSVEGUR,,,,,,,360681.5,407386.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71866,LAUGARÁSVEGUR,,,,,,,360666.9,407394.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71867,LAUGARÁSVEGUR,,,,,,,360674.9,407418.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71868,LAUGARÁSVEGUR,,,,,,,360692.3,407424,,,,,,,J,,5,,,,,,,,,,,
,,,,71869,LAUGARÁSVEGUR,,,,,,,360673.5,407403.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71870,LAUGARÁSVEGUR,,,,,,,360707.8,407424.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71871,LAUGARÁSVEGUR,,,,,,,360700.4,407410.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71884,JÖRFAGRUND,,,,,,,362444.1,418588.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71886,JÖRFAGRUND,,,,,,,362366.6,418608,,,,,,,J,,5,,,,,,,,,,,
,,,,71887,JÖRFAGRUND,,,,,,,362405.3,418598.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71888,KIRKJUTEIGUR,,,,,,,359408.8,407857.3,,,,,,,VEGGUR,,,,,,,,,,,,,
,,,,71889,KIRKJUTEIGUR,,,,,,,359406,407840.4,,,,,,,VEGGUR,,,,,,,,,,,,,
,,,,71890,KIRKJUTEIGUR,,,,,,,359411.7,407839.3,,,,,,,VEGGUR,,,,,,,,,,,,,
,,,,71891,KIRKJUTEIGUR,,,,,,,359414.7,407856.3,,,,,,,VEGGUR,,,,,,,,,,,,,
,,,,71895,FLJÓTASEL,,,,,,,362044.4,402394.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71896,MOSAVEGUR,,,,,,,364734.9,408340.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71897,MOSAVEGUR,,,,,,,364734.7,408274.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71898,MOSAVEGUR,,,,,,,364734.4,408305.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71899,STANGARHYLUR,,,,,,,362921,405229.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71900,STANGARHYLUR,,,,,,,362950.4,405279.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71901,STANGARHYLUR,,,,,,,362944.9,405245,,,,,,,J,,5,,,,,,,,,,,
,,,,71902,NORÐLINGABRAUT,,,,,,,364560.4,402164.7,,,,,,,J,,8,,,,,,,,,,,
,,,,71903,NORÐLINGABRAUT,,,,,,,364599.9,402323.3,,,,,,,J,,8,,,,,,,,,,,
,,,,71904,NORÐLINGABRAUT,,,,,,,364574.5,402224.1,,,,,,,J,,8,,,,,,,,,,,
,,,,71911,LINDARVAÐ,,,,,,,364782.1,402692,,,,,,,J,,5,,,,,,,,,,,
,,,,71912,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365277,402637.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71913,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365327.8,402697.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71914,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365365.9,402760.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71915,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365300.9,402665.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71916,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365349.2,402731.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71917,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365212,402590.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71918,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365247.4,402611.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71919,HÓLAVAÐ,,,,,,,365248.2,402727.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71920,HÓLAVAÐ,,,,,,,365196,402681.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71921,HELLUVAÐ,,,,,,,365081.6,402873.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71922,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365021.3,402908.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71923,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365209.8,402807.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71924,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365054.9,402879.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71925,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365142.8,402850.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71926,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365180.4,402836.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71927,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364989.1,402936.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71928,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365102.5,402861,,,,,,,J,,5,,,,,,,,,,,
,,,,71929,ÞINGVAÐ,,,,,,,364649.4,402242.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71930,ÞINGVAÐ,,,,,,,364651.7,402197.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71931,ÞINGVAÐ,,,,,,,364638.4,402152.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71933,ÞINGVAÐ,,,,,,,364633.2,402193.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71934,ÞINGVAÐ,,,,,,,364605.1,402109.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71935,ÞINGVAÐ,,,,,,,364644.9,402355.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71937,ÞINGVAÐ,,,,,,,364635.5,402309,,,,,,,J,,5,,,,,,,,,,,
,,,,71938,ÞINGVAÐ,,,,,,,364665.3,402398.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71939,ELLIÐABRAUT,,,,,,,364539,402595.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71940,ELLIÐABRAUT,,,,,,,364587.2,402679.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71941,ELLIÐABRAUT,,,,,,,364564.8,402627.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71942,ELLIÐABRAUT,,,,,,,364508.5,402567.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71943,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364609.8,402693,,,,,,,J,,5,,,,,,,,,,,
,,,,71944,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364646.3,402696,,,,,,,J,,5,,,,,,,,,,,
,,,,71945,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364725.6,402713.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71946,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364683.1,402704.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71947,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364651.5,402670.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71948,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364671,402637.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71949,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364699.8,402603.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71950,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364731.2,402597.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71951,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364732.4,402576.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71952,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364766,402556.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71953,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364796.7,402545.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71954,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364625.9,402610.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71955,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364607.8,402578.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71956,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364552,402518.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71957,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364640.3,402647,,,,,,,J,,5,,,,,,,,,,,
,,,,71958,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364585.9,402551.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71959,MÓVAÐ,,,,,,,364961.1,402613.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71960,MÓVAÐ,,,,,,,364925.5,402581.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71961,MÓVAÐ,,,,,,,364893.3,402543.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71962,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364922.2,402708.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71963,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364928.6,402686.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71964,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364924.3,402667.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71965,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364928.3,402841,,,,,,,J,,5,,,,,,,,,,,
,,,,71966,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364954.4,402756.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71967,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364940.7,402727.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71968,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364946.5,402817.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71969,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364956.2,402788.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71970,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364845.4,402695.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71971,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364818.1,402703.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71972,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364882.1,402692.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71973,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364890.9,402872.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71974,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364683.3,402788.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71975,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364774.9,402792.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71976,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364832.7,402866.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71977,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364861.3,402873.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71978,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364784.4,402821.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71979,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364804.4,402848.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71980,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364719.8,402786.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71981,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364753.3,402787.6,,,,,,,J,,5,,,,,,,,,,,
,,,,71982,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365086.2,402804.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71983,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365122.3,402794.9,,,,,,,J,,5,,,,,,,,,,,
,,,,71984,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364973.7,402874.1,,,,,,,J,,5,,,,,,,,,,,
,,,,71985,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365001.3,402844.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71986,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364941.7,402894.2,,,,,,,J,,5,,,,,,,,,,,
,,,,71987,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365152.8,402779.8,,,,,,,J,,5,,,,,,,,,,,
,,,,71988,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365061.8,402805.5,,,,,,,J,,5,,,,,,,,,,,
,,,,71989,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365036,402820.4,,,,,,,J,,5,,,,,,,,,,,
,,,,71990,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,365157.5,402755.7,,,,,,,J,,5,,,,,,,,,,,
,,,,71991,GÖNGUSTÍGUR NORÐLINGAHOLTI,,,,,,,364951,402685.3,,,,,,,J,,5,,,,,,,,,,,
,,,,71992,HÓLMAVAÐ,,,,,,,365440.3,402721.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71993,HÓLMAVAÐ,,,,,,,365328.2,402798.9,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71994,HÓLMAVAÐ,,,,,,,365401.6,402612.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71995,HÓLMAVAÐ,,,,,,,365339.4,402581.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71996,HÓLMAVAÐ,,,,,,,365388.4,402764.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,71997,HÓLMAVAÐ,,,,,,,365447.8,402659,,,,,,,J,,6.3,,,,,,,,,,,
,,,,72007,KLETTAGARÐAR,,,,,,,360339,408682.4,,,,,,,J,,12,,,,,,,,,,,
,,,,72034,MIKLABRAUT,,,,,,,360160.6,406093.2,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72035,MIKLABRAUT,,,,,,,360381,405996,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72036,MIKLABRAUT,,,,,,,360049.4,406145.7,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72037,MIKLABRAUT,,,,,,,360268.6,406045.5,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72038,MIKLABRAUT,,,,,,,360418.4,405979.5,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72039,MIKLABRAUT,,,,,,,360087,406129.2,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72040,MIKLABRAUT,,,,,,,360305.9,406029.1,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72041,MIKLABRAUT,,,,,,,360452.1,405964.6,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72042,MIKLABRAUT,,,,,,,360198.2,406076.6,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72043,MIKLABRAUT,,,,,,,360124.4,406112.5,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72044,MIKLABRAUT,,,,,,,360239.8,406058.2,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72045,MIKLABRAUT,,,,,,,360343.7,406012.5,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72046,MIKLABRAUT,,,,,,,359845.4,406231.6,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72047,MIKLABRAUT,,,,,,,359697.5,406299.6,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72048,MIKLABRAUT,,,,,,,359668,406311.8,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72049,MIKLABRAUT,,,,,,,359734.1,406280.7,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72050,MIKLABRAUT,,,,,,,359882.6,406215.2,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72051,MIKLABRAUT,,,,,,,359807.9,406248.2,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72052,MIKLABRAUT,,,,,,,359956.9,406182.5,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72053,MIKLABRAUT,,,,,,,359771.7,406264.1,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72054,MIKLABRAUT,,,,,,,359920.1,406198.7,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72055,MIKLABRAUT,,,,,,,359637.2,406326.5,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72056,MIKLABRAUT,,,,,,,359470.1,406389.3,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72057,MIKLABRAUT,,,,,,,359546.4,406359,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72058,MIKLABRAUT,,,,,,,359355.7,406434.7,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72059,MIKLABRAUT,,,,,,,359393.9,406419.5,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72060,MIKLABRAUT,,,,,,,359573,406349.5,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72061,MIKLABRAUT,,,,,,,359508.2,406374.2,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72062,MIKLABRAUT,,,,,,,359432,406404.4,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,72071,HOLTAVEGUR,,,,,,,360702.8,407086.9,,,,,,,J,,5,,,,,,,,,,,
,,,,72072,HOLTAVEGUR,,,,,,,360704,406994.2,,,,,,,J,,5,,,,,,,,,,,
,,,,72073,HOLTAVEGUR,,,,,,,360723.1,407007.6,,,,,,,J,,5,,,,,,,,,,,
,,,,72074,HOLTAVEGUR,,,,,,,360683.8,407000.8,,,,,,,J,,5,,,,,,,,,,,
,,,,72075,HOLTAVEGUR,,,,,,,360689.2,407032.5,,,,,,,J,,5,,,,,,,,,,,
,,,,72076,HOLTAVEGUR,,,,,,,360700.4,407022.9,,,,,,,J,,5,,,,,,,,,,,
,,,,72077,HOLTAVEGUR,,,,,,,360732.4,407070.8,,,,,,,J,,5,,,,,,,,,,,
,,,,72078,HOLTAVEGUR,,,,,,,360736.6,407059.4,,,,,,,J,,5,,,,,,,,,,,
,,,,72079,HOLTAVEGUR,,,,,,,360740.7,407048.2,,,,,,,J,,5,,,,,,,,,,,
,,,,72080,HOLTAVEGUR,,,,,,,360713.1,407049.8,,,,,,,J,,5,,,,,,,,,,,
,,,,72081,HOLTAVEGUR,,,,,,,360714.4,407032.3,,,,,,,J,,5,,,,,,,,,,,
